#Quants punts vols?
218      3.082569      -0.059024
219      3.086758      -0.054835
220      3.090909      -0.050684
221      3.076923      -0.064670
222      3.081081      -0.060512
223      3.085202      -0.056391
224      3.089286      -0.052307
225      3.093333      -0.048259
226      3.097345      -0.044248
227      3.101322      -0.040271
228      3.105263      -0.036329
229      3.109170      -0.032422
230      3.113043      -0.028549
231      3.116883      -0.024710
232      3.103448      -0.038144
233      3.107296      -0.034297
234      3.111111      -0.030482
235      3.114894      -0.026699
236      3.118644      -0.022949
237      3.105485      -0.036107
238      3.109244      -0.032349
239      3.112971      -0.028622
240      3.100000      -0.041593
241      3.103734      -0.037858
242      3.107438      -0.034155
243      3.111111      -0.030482
244      3.114754      -0.026839
245      3.118367      -0.023225
246      3.121951      -0.019641
247      3.125506      -0.016087
248      3.129032      -0.012560
249      3.132530      -0.009063
250      3.136000      -0.005593
251      3.139442      -0.002150
252      3.126984      -0.014609
253      3.130435      -0.011158
254      3.133858      -0.007734
255      3.137255      -0.004338
256      3.140625      -0.000968
257      3.143969      0.002376
258      3.147287      0.005694
259      3.135135      -0.006458
260      3.123077      -0.018516
261      3.126437      -0.015156
262      3.129771      -0.011822
263      3.133080      -0.008513
264      3.136364      -0.005229
265      3.124528      -0.017064
266      3.112782      -0.028811
267      3.116105      -0.025488
268      3.119403      -0.022190
269      3.122677      -0.018916
270      3.125926      -0.015667
271      3.129151      -0.012441
272      3.117647      -0.023946
273      3.120879      -0.020714
274      3.109489      -0.032104
275      3.112727      -0.028865
276      3.101449      -0.040143
277      3.104693      -0.036900
278      3.107914      -0.033679
279      3.111111      -0.030482
280      3.114286      -0.027307
281      3.117438      -0.024155
282      3.120567      -0.021025
283      3.123675      -0.017918
284      3.126761      -0.014832
285      3.115789      -0.025803
286      3.118881      -0.022712
287      3.108014      -0.033579
288      3.111111      -0.030482
289      3.114187      -0.027406
290      3.117241      -0.024351
291      3.120275      -0.021318
292      3.109589      -0.032004
293      3.112628      -0.028965
294      3.115646      -0.025946
295      3.118644      -0.022949
296      3.121622      -0.019971
297      3.124579      -0.017014
298      3.127517      -0.014076
299      3.117057      -0.024536
300      3.120000      -0.021593
301      3.122924      -0.018669
302      3.125828      -0.015765
303      3.128713      -0.012880
304      3.131579      -0.010014
305      3.134426      -0.007166
306      3.137255      -0.004338
307      3.140065      -0.001528
308      3.142857      0.001264
309      3.132686      -0.008907
310      3.135484      -0.006109
311      3.138264      -0.003329
312      3.128205      -0.013388
313      3.130990      -0.010602
314      3.121019      -0.020574
315      3.111111      -0.030482
316      3.113924      -0.027669
317      3.116719      -0.024873
318      3.106918      -0.034674
319      3.109718      -0.031875
320      3.112500      -0.029093
321      3.102804      -0.038789
322      3.093168      -0.048425
323      3.083591      -0.058001
324      3.086420      -0.055173
325      3.076923      -0.064670
326      3.079755      -0.061838
327      3.082569      -0.059024
328      3.085366      -0.056227
329      3.088146      -0.053447
330      3.090909      -0.050684
331      3.093656      -0.047937
332      3.096386      -0.045207
333      3.087087      -0.054506
334      3.089820      -0.051772
335      3.092537      -0.049055
336      3.095238      -0.046355
337      3.086053      -0.055539
338      3.076923      -0.064670
339      3.079646      -0.061947
340      3.082353      -0.059240
341      3.085044      -0.056549
342      3.076023      -0.065569
343      3.078717      -0.062875
344      3.069767      -0.071825
345      3.072464      -0.069129
346      3.075145      -0.066448
347      3.077810      -0.063783
348      3.080460      -0.061133
349      3.083095      -0.058498
350      3.085714      -0.055878
351      3.076923      -0.064670
352      3.068182      -0.073411
353      3.070822      -0.070771
354      3.073446      -0.068146
355      3.076056      -0.065536
356      3.078652      -0.062941
357      3.081232      -0.060360
358      3.072626      -0.068967
359      3.075209      -0.066384
360      3.077778      -0.063815
361      3.080332      -0.061260
362      3.082873      -0.058720
363      3.085399      -0.056193
364      3.087912      -0.053681
365      3.090411      -0.051182
366      3.081967      -0.059625
367      3.084469      -0.057124
368      3.086957      -0.054636
369      3.089431      -0.052162
370      3.091892      -0.049701
371      3.094340      -0.047253
372      3.096774      -0.044818
373      3.099196      -0.042397
374      3.101604      -0.039988
375      3.093333      -0.048259
376      3.095745      -0.045848
377      3.098143      -0.043449
378      3.100529      -0.041064
379      3.102902      -0.038690
380      3.105263      -0.036329
381      3.097113      -0.044480
382      3.089005      -0.052587
383      3.091384      -0.050209
384      3.093750      -0.047843
385      3.096104      -0.045489
386      3.098446      -0.043147
387      3.100775      -0.040817
388      3.103093      -0.038500
389      3.105398      -0.036194
390      3.107692      -0.033900
391      3.109974      -0.031618
392      3.102041      -0.039552
393      3.104326      -0.037267
394      3.106599      -0.034994
395      3.108861      -0.032732
396      3.111111      -0.030482
397      3.113350      -0.028243
398      3.115578      -0.026015
399      3.117794      -0.023798
400      3.120000      -0.021593
401      3.122195      -0.019398
402      3.124378      -0.017215
403      3.126551      -0.015042
404      3.118812      -0.022781
405      3.120988      -0.020605
406      3.123153      -0.018440
407      3.125307      -0.016286
408      3.127451      -0.014142
409      3.129584      -0.012008
410      3.121951      -0.019641
411      3.114355      -0.027237
412      3.116505      -0.025088
413      3.118644      -0.022949
414      3.120773      -0.020820
415      3.122892      -0.018701
416      3.115385      -0.026208
417      3.107914      -0.033679
418      3.100478      -0.041114
419      3.102625      -0.038967
420      3.095238      -0.046355
421      3.097387      -0.044205
422      3.099526      -0.042067
423      3.101655      -0.039938
424      3.094340      -0.047253
425      3.096471      -0.045122
426      3.098592      -0.043001
427      3.100703      -0.040890
428      3.102804      -0.038789
429      3.104895      -0.036698
430      3.097674      -0.043918
431      3.090487      -0.051105
432      3.092593      -0.049000
433      3.085450      -0.056142
434      3.078341      -0.063252
435      3.080460      -0.061133
436      3.082569      -0.059024
437      3.075515      -0.066078
438      3.077626      -0.063967
439      3.079727      -0.061866
440      3.081818      -0.059774
441      3.083900      -0.057692
442      3.085973      -0.055620
443      3.088036      -0.053557
444      3.090090      -0.051503
445      3.092135      -0.049458
446      3.085202      -0.056391
447      3.087248      -0.054344
448      3.089286      -0.052307
449      3.091314      -0.050279
450      3.084444      -0.057148
451      3.086475      -0.055118
452      3.088496      -0.053097
453      3.090508      -0.051085
454      3.092511      -0.049082
455      3.094505      -0.047087
456      3.096491      -0.045101
457      3.089716      -0.051877
458      3.091703      -0.049890
459      3.093682      -0.047911
460      3.095652      -0.045940
461      3.097614      -0.043979
462      3.090909      -0.050684
463      3.084233      -0.057359
464      3.077586      -0.064006
465      3.070968      -0.070625
466      3.072961      -0.068631
467      3.074946      -0.066646
468      3.076923      -0.064670
469      3.078891      -0.062701
470      3.080851      -0.060742
471      3.082803      -0.058790
472      3.084746      -0.056847
473      3.086681      -0.054912
474      3.080169      -0.061424
475      3.082105      -0.059487
476      3.075630      -0.065962
477      3.077568      -0.064025
478      3.079498      -0.062095
479      3.081420      -0.060173
480      3.075000      -0.066593
481      3.068607      -0.072986
482      3.062241      -0.079352
483      3.064182      -0.077410
484      3.066116      -0.075477
485      3.059794      -0.081799
486      3.061728      -0.079864
487      3.055441      -0.086151
488      3.057377      -0.084216
489      3.059305      -0.082288
490      3.061224      -0.080368
491      3.054990      -0.086603
492      3.056911      -0.084682
493      3.058824      -0.082769
494      3.060729      -0.080864
495      3.054545      -0.087047
496      3.056452      -0.085141
497      3.058350      -0.083243
498      3.060241      -0.081352
499      3.062124      -0.079468
500      3.064000      -0.077593
501      3.065868      -0.075724
502      3.067729      -0.073864
503      3.069583      -0.072010
504      3.071429      -0.070164
505      3.065347      -0.076246
506      3.067194      -0.074399
507      3.069034      -0.072559
508      3.070866      -0.070727
509      3.072692      -0.068901
510      3.074510      -0.067083
511      3.076321      -0.065272
512      3.078125      -0.063468
513      3.079922      -0.061671
514      3.081712      -0.059881
515      3.083495      -0.058098
516      3.077519      -0.064073
517      3.079304      -0.062289
518      3.081081      -0.060512
519      3.082852      -0.058741
520      3.084615      -0.056977
521      3.078695      -0.062898
522      3.072797      -0.068796
523      3.074570      -0.067023
524      3.076336      -0.065257
525      3.070476      -0.071116
526      3.072243      -0.069349
527      3.074004      -0.067589
528      3.068182      -0.073411
529      3.069943      -0.071649
530      3.064151      -0.077442
531      3.058380      -0.083212
532      3.060150      -0.081442
533      3.061914      -0.079679
534      3.063670      -0.077922
535      3.057944      -0.083649
536      3.052239      -0.089354
537      3.054004      -0.087589
538      3.055762      -0.085831
539      3.057514      -0.084079
540      3.059259      -0.082333
541      3.060998      -0.080595
542      3.062731      -0.078862
543      3.064457      -0.077136
544      3.058824      -0.082769
545      3.060550      -0.081042
546      3.062271      -0.079322
547      3.063985      -0.077607
548      3.058394      -0.083198
549      3.060109      -0.081483
550      3.061818      -0.079774
551      3.056261      -0.085331
552      3.057971      -0.083622
553      3.059675      -0.081918
554      3.061372      -0.080221
555      3.063063      -0.078530
556      3.064748      -0.076844
557      3.059246      -0.082347
558      3.060932      -0.080661
559      3.062612      -0.078981
560      3.064286      -0.077307
561      3.065954      -0.075639
562      3.067616      -0.073977
563      3.062167      -0.079426
564      3.063830      -0.077763
565      3.065487      -0.076106
566      3.067138      -0.074455
567      3.068783      -0.072810
568      3.070423      -0.071170
569      3.072056      -0.069536
570      3.073684      -0.067908
571      3.075306      -0.066286
572      3.076923      -0.064670
573      3.078534      -0.063059
574      3.073171      -0.068422
575      3.074783      -0.066810
576      3.076389      -0.065204
577      3.077990      -0.063603
578      3.079585      -0.062008
579      3.081174      -0.060418
580      3.075862      -0.065731
581      3.077453      -0.064140
582      3.072165      -0.069428
583      3.073756      -0.067836
584      3.075342      -0.066250
585      3.076923      -0.064670
